event,name,clock,t_start_ns,t_end_ns,interval_ns,value,note
startup,configured_signal_set,-,,,,forklift+warning,"configured signal set: forklift+warning — forklift 4in/3out/5diag (opcua-nodes.md §10), warning 1in/0out/0diag (opcua-nodes.md §13); 5 input slots, 3 output slots, 5 diagnostics, 14 nodes touched, write allowlist 6 keys; silence rule: ForkliftWarningFieldOccupied asserts True after 0.500s of silence (opcua-nodes.md §13.2 W1)"
session,session_timeout_ms,-,,,,10000.0,granted; requested 10000 (granted as requested)
session,secure_channel_lifetime_ms,-,,,,3600000.0,granted; requested 3600000
session,keepalive_period_s,-,,,,3.3333,derived from the granted timeout / 3 (§3.2 S3)
session,namespace_index:server_interfaces,-,,,,2,http://www.siemens.com/simatic-s7-opcua
session,namespace_index:interface,-,,,,3,http://DemoCell
session,connect,-,,,,,opc.tcp://172.19.176.1:4841
L2,ForkliftForkHeight,monotonic,399909197601645,399909199698427,2096782,0.22355529842553418,
L3,ForkliftForkHeight,monotonic,399909111643086,399909199698427,88055341,0.22355529842553418,
R2,ForkliftForkHeight,monotonic,399909148203206,399909197601645,49398439,,
L1,ForkliftLinearSpeed,monotonic,399909111681016,399909199718129,88037113,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399909111681016,399909193056540,81375524,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399909199722625,399909201279692,1557067,0.0,
L3,ForkliftLinearSpeed,monotonic,399909111681016,399909201279692,89598676,0.0,
R2,ForkliftLinearSpeed,monotonic,399909149721862,399909199722625,50000763,,
L1,ForkliftObstacleMinDistance,monotonic,399909152898728,399909201292966,48394238,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399909152898728,399909193056540,40157812,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399909201296088,399909202019459,723371,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399909152898728,399909202019459,49120731,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399909151347523,399909201296088,49948565,,
L2,BridgeHeartbeat,monotonic,399909202039369,399909203074106,1034737,1456,
R1,cycle,monotonic,399909193056540,399909242393048,49336508,,
read_rt,BridgeHeartbeat,monotonic,399909242404400,399909243801795,1397395,1456,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399909243808503,399909245408869,1600366,0.0,
L5,cmd_traction_speed,monotonic,399909245408869,399909245497362,88493,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399909245501374,399909246453036,951662,0.0,
L5,cmd_steer_angle,monotonic,399909246453036,399909246578340,125304,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399909246583613,399909249154311,2570698,0.0,
L5,cmd_fork_speed,monotonic,399909249154311,399909249357244,202933,0.0,
L1,ForkliftForkHeight,monotonic,399909211064035,399909249368364,38304329,0.22358302731585772,
L1cs,ForkliftForkHeight,monotonic,399909211064035,399909242393048,31329013,0.22358302731585772,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399909249376789,399909251042886,1666097,0.22358302731585772,
L3,ForkliftForkHeight,monotonic,399909211064035,399909251042886,39978851,0.22358302731585772,
R2,ForkliftForkHeight,monotonic,399909197601645,399909249376789,51775144,,
L1,ForkliftLinearSpeed,monotonic,399909211137451,399909251058538,39921087,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399909211137451,399909242393048,31255597,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399909251062185,399909252012384,950199,0.0,
L3,ForkliftLinearSpeed,monotonic,399909211137451,399909252012384,40874933,0.0,
R2,ForkliftLinearSpeed,monotonic,399909199722625,399909251062185,51339560,,
L1,ForkliftObstacleMinDistance,monotonic,399909152898728,399909252020490,99121762,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399909152898728,399909242393048,89494320,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399909252022461,399909252866953,844492,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399909152898728,399909252866953,99968225,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399909201296088,399909252022461,50726373,,
L2,BridgeHeartbeat,monotonic,399909252883754,399909253577313,693559,1457,
R1,cycle,monotonic,399909242393048,399909292781185,50388137,,
read_rt,BridgeHeartbeat,monotonic,399909292788974,399909293951772,1162798,1457,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399909293959823,399909295203739,1243916,0.0,
L5,cmd_traction_speed,monotonic,399909295203739,399909295345014,141275,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399909295351825,399909296499340,1147515,0.0,
L5,cmd_steer_angle,monotonic,399909296499340,399909296624071,124731,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399909296630359,399909297803630,1173271,0.0,
L5,cmd_fork_speed,monotonic,399909297803630,399909297962979,159349,0.0,
L1,ForkliftForkHeight,monotonic,399909211064035,399909297974381,86910346,0.22358302731585772,
L1cs,ForkliftForkHeight,monotonic,399909211064035,399909292781185,81717150,0.22358302731585772,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399909297982624,399909299354633,1372009,0.22358302731585772,
L3,ForkliftForkHeight,monotonic,399909211064035,399909299354633,88290598,0.22358302731585772,
R2,ForkliftForkHeight,monotonic,399909249376789,399909297982624,48605835,,
L1,ForkliftLinearSpeed,monotonic,399909211137451,399909299369185,88231734,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399909211137451,399909292781185,81643734,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399909299372559,399909300643488,1270929,0.0,
L3,ForkliftLinearSpeed,monotonic,399909211137451,399909300643488,89506037,0.0,
R2,ForkliftLinearSpeed,monotonic,399909251062185,399909299372559,48310374,,
L1,ForkliftObstacleMinDistance,monotonic,399909252294259,399909300653948,48359689,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399909252294259,399909292781185,40486926,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399909300656169,399909301469914,813745,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399909252294259,399909301469914,49175655,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399909252022461,399909300656169,48633708,,
L2,BridgeHeartbeat,monotonic,399909301489892,399909302603412,1113520,1458,
R1,cycle,monotonic,399909292781185,399909343042011,50260826,,
read_rt,BridgeHeartbeat,monotonic,399909343048946,399909344574904,1525958,1458,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399909344584132,399909345404035,819903,0.0,
L5,cmd_traction_speed,monotonic,399909345404035,399909345516968,112933,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399909345521690,399909346641060,1119370,0.0,
L5,cmd_steer_angle,monotonic,399909346641060,399909346819893,178833,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399909346827240,399909348987759,2160519,0.0,
L5,cmd_fork_speed,monotonic,399909348987759,399909349115056,127297,0.0,
L1,ForkliftForkHeight,monotonic,399909311100457,399909349125607,38025150,0.223609537272505,
L1cs,ForkliftForkHeight,monotonic,399909311100457,399909343042011,31941554,0.223609537272505,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399909349131707,399909350794802,1663095,0.223609537272505,
L3,ForkliftForkHeight,monotonic,399909311100457,399909350794802,39694345,0.223609537272505,
R2,ForkliftForkHeight,monotonic,399909297982624,399909349131707,51149083,,
L1,ForkliftLinearSpeed,monotonic,399909311446238,399909350806112,39359874,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399909311446238,399909343042011,31595773,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399909350808724,399909351715212,906488,0.0,
L3,ForkliftLinearSpeed,monotonic,399909311446238,399909351715212,40268974,0.0,
R2,ForkliftLinearSpeed,monotonic,399909299372559,399909350808724,51436165,,
L1,ForkliftObstacleMinDistance,monotonic,399909252294259,399909351731688,99437429,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399909252294259,399909343042011,90747752,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399909351734966,399909352775202,1040236,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399909252294259,399909352775202,100480943,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399909300656169,399909351734966,51078797,,
L2,BridgeHeartbeat,monotonic,399909352792285,399909353428572,636287,1459,
diagnostics,Status/*,-,,,,"{'ForkliftTeleopActive': False, 'ForkliftObstacleStopActive': False, 'ForkliftSpeedLimitActive': False, 'ForkliftResetRequired': True, 'HmiLinkOk': False}",
R1,cycle,monotonic,399909343042011,399909392860580,49818569,,
read_rt,BridgeHeartbeat,monotonic,399909392869236,399909395839303,2970067,1459,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399909395850282,399909398761730,2911448,0.0,
L5,cmd_traction_speed,monotonic,399909398761730,399909398928125,166395,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399909398938211,399909401280297,2342086,0.0,
L5,cmd_steer_angle,monotonic,399909401280297,399909401621710,341413,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399909401633783,399909403405668,1771885,0.0,
L5,cmd_fork_speed,monotonic,399909403405668,399909403584491,178823,0.0,
L1,ForkliftForkHeight,monotonic,399909311100457,399909403596229,92495772,0.223609537272505,
L1cs,ForkliftForkHeight,monotonic,399909311100457,399909392860580,81760123,0.223609537272505,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399909403603886,399909405261925,1658039,0.223609537272505,
L3,ForkliftForkHeight,monotonic,399909311100457,399909405261925,94161468,0.223609537272505,
R2,ForkliftForkHeight,monotonic,399909349131707,399909403603886,54472179,,
L1,ForkliftLinearSpeed,monotonic,399909311446238,399909405281850,93835612,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399909311446238,399909392860580,81414342,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399909405286905,399909406947965,1661060,0.0,
L3,ForkliftLinearSpeed,monotonic,399909311446238,399909406947965,95501727,0.0,
R2,ForkliftLinearSpeed,monotonic,399909350808724,399909405286905,54478181,,
L1,ForkliftObstacleMinDistance,monotonic,399909352319652,399909406963213,54643561,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399909352319652,399909392860580,40540928,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399909406966863,399909408339723,1372860,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399909352319652,399909408339723,56020071,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399909351734966,399909406966863,55231897,,
L2,BridgeHeartbeat,monotonic,399909408369704,399909409697290,1327586,1460,
R1,cycle,monotonic,399909392860580,399909442975650,50115070,,
read_rt,BridgeHeartbeat,monotonic,399909442984591,399909445374421,2389830,1460,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399909445383363,399909447615622,2232259,0.0,
L5,cmd_traction_speed,monotonic,399909447615622,399909447760019,144397,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399909447769138,399909449628084,1858946,0.0,
L5,cmd_steer_angle,monotonic,399909449628084,399909449950497,322413,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399909449962666,399909451658952,1696286,0.0,
L5,cmd_fork_speed,monotonic,399909451658952,399909451865478,206526,0.0,
L1,ForkliftForkHeight,monotonic,399909411208387,399909451876680,40668293,0.22363703793330114,
L1cs,ForkliftForkHeight,monotonic,399909411208387,399909442975650,31767263,0.22363703793330114,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399909451884250,399909455902018,4017768,0.22363703793330114,
L3,ForkliftForkHeight,monotonic,399909411208387,399909455902018,44693631,0.22363703793330114,
R2,ForkliftForkHeight,monotonic,399909403603886,399909451884250,48280364,,
L1,ForkliftLinearSpeed,monotonic,399909411285475,399909455918098,44632623,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399909411285475,399909442975650,31690175,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399909455921833,399909457957382,2035549,0.0,
L3,ForkliftLinearSpeed,monotonic,399909411285475,399909457957382,46671907,0.0,
R2,ForkliftLinearSpeed,monotonic,399909405286905,399909455921833,50634928,,
L1,ForkliftObstacleMinDistance,monotonic,399909452977287,399909457974037,4996750,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399909452977287,399909442975650,-10001637,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399909457978398,399909459895054,1916656,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399909452977287,399909459895054,6917767,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399909406966863,399909457978398,51011535,,
L2,BridgeHeartbeat,monotonic,399909459926712,399909461837053,1910341,1461,
R1,cycle,monotonic,399909442975650,399909492119013,49143363,,
read_rt,BridgeHeartbeat,monotonic,399909492128034,399909494135085,2007051,1461,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399909494143630,399909499482605,5338975,0.0,
L5,cmd_traction_speed,monotonic,399909499482605,399909499660124,177519,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399909499672265,399909501575067,1902802,0.0,
L5,cmd_steer_angle,monotonic,399909501575067,399909501730297,155230,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399909501739751,399909504162268,2422517,0.0,
L5,cmd_fork_speed,monotonic,399909504162268,399909504407749,245481,0.0,
L1,ForkliftForkHeight,monotonic,399909411208387,399909504438957,93230570,0.22363703793330114,
L1cs,ForkliftForkHeight,monotonic,399909411208387,399909492119013,80910626,0.22363703793330114,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399909504446014,399909505985187,1539173,0.22363703793330114,
L3,ForkliftForkHeight,monotonic,399909411208387,399909505985187,94776800,0.22363703793330114,
R2,ForkliftForkHeight,monotonic,399909451884250,399909504446014,52561764,,
L1,ForkliftLinearSpeed,monotonic,399909411285475,399909506000922,94715447,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399909411285475,399909492119013,80833538,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399909506004198,399909508014873,2010675,0.0,
L3,ForkliftLinearSpeed,monotonic,399909411285475,399909508014873,96729398,0.0,
R2,ForkliftLinearSpeed,monotonic,399909455921833,399909506004198,50082365,,
L1,ForkliftObstacleMinDistance,monotonic,399909452977287,399909508030619,55053332,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399909452977287,399909492119013,39141726,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399909508034603,399909510306319,2271716,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399909452977287,399909510306319,57329032,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399909457978398,399909508034603,50056205,,
L2,BridgeHeartbeat,monotonic,399909510335268,399909511878688,1543420,1462,
R1,cycle,monotonic,399909492119013,399909542103759,49984746,,
read_rt,BridgeHeartbeat,monotonic,399909542112738,399909543633053,1520315,1462,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399909543644224,399909545420194,1775970,0.0,
L5,cmd_traction_speed,monotonic,399909545420194,399909545614676,194482,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399909545621355,399909547068168,1446813,0.0,
L5,cmd_steer_angle,monotonic,399909547068168,399909547170364,102196,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399909547174316,399909549347693,2173377,0.0,
L5,cmd_fork_speed,monotonic,399909549347693,399909549554605,206912,0.0,
L1,ForkliftForkHeight,monotonic,399909512121377,399909549593007,37471630,0.22366387630719264,
L1cs,ForkliftForkHeight,monotonic,399909512121377,399909542103759,29982382,0.22366387630719264,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399909549599513,399909551032135,1432622,0.22366387630719264,
L3,ForkliftForkHeight,monotonic,399909512121377,399909551032135,38910758,0.22366387630719264,
R2,ForkliftForkHeight,monotonic,399909504446014,399909549599513,45153499,,
L1,ForkliftLinearSpeed,monotonic,399909512585629,399909551043743,38458114,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399909512585629,399909542103759,29518130,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399909551046638,399909552068630,1021992,0.0,
L3,ForkliftLinearSpeed,monotonic,399909512585629,399909552068630,39483001,0.0,
R2,ForkliftLinearSpeed,monotonic,399909506004198,399909551046638,45042440,,
L1,ForkliftObstacleMinDistance,monotonic,399909452977287,399909552085537,99108250,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399909452977287,399909542103759,89126472,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399909552089884,399909553290073,1200189,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399909452977287,399909553290073,100312786,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399909508034603,399909552089884,44055281,,
L2,BridgeHeartbeat,monotonic,399909553307703,399909553969972,662269,1463,
R1,cycle,monotonic,399909542103759,399909592199347,50095588,,
read_rt,BridgeHeartbeat,monotonic,399909592209483,399909593666174,1456691,1463,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399909593674701,399909595186180,1511479,0.0,
L5,cmd_traction_speed,monotonic,399909595186180,399909595389190,203010,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399909595397683,399909596221304,823621,0.0,
L5,cmd_steer_angle,monotonic,399909596221304,399909596326048,104744,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399909596330555,399909597620810,1290255,0.0,
L5,cmd_fork_speed,monotonic,399909597620810,399909597795356,174546,0.0,
