pose,regime,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,seg_ok,refused,candidates,in_window,inlier_frac,roi_u0,roi_u1,roi_v0,roi_v1,seg_width_m,seg_height_m,seg_yaw_rad,t_decode_s,t_classify_s,mast_q_m,mast_stamp,mask_stale,tag_u,tag_v,tag_range_m,tag_face_range_m,tag_lateral_m,tag_z_m,tag_stale,reason_wired,abort_wired,seg_ok_wired,refused_wired,seg_width_wired_m,seg_yaw_wired_rad,t_classify_wired_s
approach_1.50m,approach,pocket_blocked,12,326.174000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,959,1.000000,,,,,,,,0.013569,0.068639,-0.000000,326.202000,0,257.398292,99.514723,2.337455,1.517455,-0.397881,2.144160,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.055251
approach_1.50m,approach,pocket_blocked,13,326.240000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,955,1.000000,,,,,,,,0.013691,0.069274,-0.000000,326.256000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066125
approach_1.50m,approach,pocket_blocked,14,326.306000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,957,1.000000,,,,,,,,0.012830,0.071856,-0.000000,326.324000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.065551
approach_1.50m,approach,pocket_blocked,15,326.372000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,957,1.000000,,,,,,,,0.014001,0.067141,-0.000000,326.390000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.062527
approach_1.50m,approach,pocket_blocked,16,326.438000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,963,1.000000,,,,,,,,0.014018,0.066620,-0.000000,326.466000,0,257.398372,99.515264,2.337360,1.517360,-0.397865,2.144075,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.053227
approach_1.50m,approach,pocket_blocked,17,326.504000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,959,1.000000,,,,,,,,0.014175,0.069777,-0.000000,326.520000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.065847
approach_1.50m,approach,pocket_blocked,18,326.570000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,957,1.000000,,,,,,,,0.013927,0.070292,-0.000000,326.598000,0,257.397027,99.515393,2.337361,1.517361,-0.397874,2.144075,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.052730
approach_1.50m,approach,pocket_blocked,19,326.636000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,963,1.000000,,,,,,,,0.013516,0.068640,-0.000000,326.654000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.067286
approach_1.50m,approach,pocket_blocked,20,326.702000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,960,1.000000,,,,,,,,0.014190,0.073410,-0.000000,326.730000,0,257.397309,99.515144,2.337296,1.517296,-0.397861,2.144014,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.056540
approach_1.50m,approach,pocket_blocked,21,326.768000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,957,1.000000,,,,,,,,0.013381,0.070632,-0.000000,326.796000,0,257.397969,99.516661,2.337325,1.517325,-0.397862,2.144046,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.052104
approach_1.50m,approach,pocket_blocked,22,326.834000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,959,1.000000,,,,,,,,0.015844,0.070177,-0.000000,326.856000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.067079
approach_1.50m,approach,pocket_blocked,23,326.900000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,952,1.000000,,,,,,,,0.013815,0.073347,-0.000000,326.918000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.065535
approach_1.50m,approach,pocket_blocked,24,326.966000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,963,1.000000,,,,,,,,0.014217,0.071152,-0.000000,326.996000,0,257.397408,99.515881,2.337324,1.517324,-0.397865,2.144042,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.051747
approach_1.50m,approach,pocket_blocked,25,327.032000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,961,1.000000,,,,,,,,0.014563,0.070472,-0.000000,327.052000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.063970
approach_1.50m,approach,pocket_blocked,26,327.098000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,959,1.000000,,,,,,,,0.014233,0.068003,-0.000000,327.116000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.063961
approach_1.50m,approach,pocket_blocked,27,327.164000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,953,1.000000,,,,,,,,0.016064,0.067883,-0.000000,327.194000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066760
approach_1.50m,approach,pocket_blocked,28,327.230000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,956,1.000000,,,,,,,,0.015359,0.069264,-0.000000,327.248000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.063390
approach_1.50m,approach,pocket_blocked,29,327.296000,pallet_absent,1,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,0,face_width_not_pallet_sized,5,960,1.000000,,,,,,,,0.017382,0.080309,-0.000000,327.326000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.068167
approach_1.50m,approach,stringer_in_path,0,348.152000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3647,0.983302,132,357,258,273,1.209198,0.080613,-0.001673,0.014782,0.073670,0.001952,343.006000,1,,,,,,,,none,0,1,,1.209198,-0.001673,0.000002
approach_1.50m,approach,stringer_in_path,1,348.218000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3657,0.983813,132,357,258,273,1.208747,0.080583,-0.002065,0.018165,0.089213,0.007376,348.430000,0,,,,,,,,none,0,1,,1.208747,-0.002065,0.084793
approach_1.50m,approach,stringer_in_path,2,348.284000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3650,0.978102,132,357,258,273,1.209060,0.080604,-0.003210,0.017473,0.088077,0.007378,348.432000,0,,,,,,,,none,0,1,,1.209060,-0.003210,0.085599
approach_1.50m,approach,stringer_in_path,3,348.350000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3652,0.980072,132,357,258,273,1.208813,0.080588,-0.000420,0.016547,0.082962,0.007380,348.434000,0,,,,,,,,none,0,1,,1.208813,-0.000420,0.091152
approach_1.50m,approach,stringer_in_path,4,348.416000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3654,0.978378,132,357,258,273,1.208513,0.080568,-0.000982,0.019722,0.085299,0.007382,348.436000,0,,,,,,,,none,0,1,,1.208513,-0.000982,0.086659
approach_1.50m,approach,stringer_in_path,5,348.482000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3644,0.979853,132,357,258,271,1.207100,0.069744,-0.001002,0.015701,0.088741,0.007460,348.514000,0,,,,,,,,none,0,1,,1.207100,-0.001002,0.059458
approach_1.50m,approach,stringer_in_path,6,348.548000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3653,0.980251,132,357,258,273,1.208796,0.080586,-0.000362,0.018368,0.067911,0.007528,348.582000,0,257.398965,99.515002,2.337391,1.517391,-0.397867,2.144103,0,none,0,1,,1.208790,-0.000306,0.053871
approach_1.50m,approach,stringer_in_path,7,348.614000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3650,0.977901,132,357,258,273,1.209117,0.080608,-0.000982,0.013861,0.066109,0.007584,348.638000,0,,,,,,,,none,0,1,,1.209117,-0.000982,0.064851
approach_1.50m,approach,stringer_in_path,8,348.680000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3649,0.980072,132,357,256,273,1.207118,0.091204,-0.000847,0.012463,0.074602,0.007646,348.700000,0,,,,,,,,none,0,1,,1.207118,-0.000847,0.066532
approach_1.50m,approach,stringer_in_path,9,348.746000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3658,0.978221,132,357,258,273,1.208582,0.080572,0.000112,0.012924,0.073540,0.007720,348.774000,0,,,,,,,,none,0,1,,1.208582,0.000112,0.061714
approach_1.50m,approach,stringer_in_path,10,348.812000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3656,0.983725,132,357,258,273,1.208692,0.080579,-0.000576,0.013054,0.071353,0.007778,348.832000,0,,,,,,,,none,0,1,,1.208692,-0.000576,0.063790
approach_1.50m,approach,stringer_in_path,11,348.878000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3647,0.978102,132,357,256,273,1.207658,0.091245,-0.001685,0.013342,0.069472,0.007848,348.902000,0,,,,,,,,none,0,1,,1.207658,-0.001685,0.062714
approach_1.50m,approach,stringer_in_path,12,348.944000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3640,0.981238,132,357,258,271,1.207013,0.069739,-0.001168,0.012652,0.067623,0.007914,348.968000,0,,,,,,,,none,0,1,,1.207013,-0.001168,0.064023
approach_1.50m,approach,stringer_in_path,13,349.010000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3647,0.981752,132,357,258,273,1.208784,0.080586,-0.000568,0.013386,0.071426,0.007990,349.044000,0,,,,,,,,none,0,1,,1.208784,-0.000568,0.065495
approach_1.50m,approach,stringer_in_path,14,349.076000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3648,0.981917,132,357,258,273,1.209336,0.080622,-0.002456,0.013124,0.068943,0.008046,349.100000,0,,,,,,,,none,0,1,,1.209336,-0.002456,0.066555
approach_1.50m,approach,stringer_in_path,15,349.142000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3651,0.978182,132,357,258,273,1.208625,0.080575,-0.001373,0.013993,0.070359,0.008124,349.178000,0,257.396517,99.513984,2.337381,1.517381,-0.397879,2.144088,0,none,0,1,,1.208623,-0.001352,0.054143
approach_1.50m,approach,stringer_in_path,16,349.208000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3650,0.979705,132,357,258,273,1.209002,0.080600,-0.001821,0.013934,0.059180,0.008190,349.244000,0,,,,,,,,none,0,1,,1.209002,-0.001821,0.071961
approach_1.50m,approach,stringer_in_path,17,349.274000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3644,0.981447,132,357,256,273,1.207009,0.091196,-0.001472,0.012749,0.067638,0.008240,349.294000,0,,,,,,,,none,0,1,,1.207009,-0.001472,0.060835
approach_1.50m,approach,stringer_in_path,18,349.340000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3656,0.978417,132,357,258,273,1.208734,0.080582,0.000134,0.013407,0.072734,0.008320,349.374000,0,257.398060,99.514866,2.337457,1.517457,-0.397883,2.144162,0,none,0,1,,1.208737,0.000105,0.055092
approach_1.50m,approach,stringer_in_path,19,349.406000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3648,0.979927,132,357,258,273,1.209036,0.080602,-0.000706,0.013633,0.066013,0.008384,349.438000,0,,,,,,,,none,0,1,,1.209036,-0.000706,0.066937
approach_1.50m,approach,stringer_in_path,20,349.472000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3651,0.983725,132,357,258,273,1.209006,0.080600,-0.002038,0.015338,0.068953,0.008454,349.508000,0,,,,,,,,none,0,1,,1.209006,-0.002038,0.062414
approach_1.50m,approach,stringer_in_path,21,349.538000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3656,0.980251,132,357,258,273,1.208933,0.080596,-0.000613,0.016904,0.066118,0.008506,349.560000,0,,,,,,,,none,0,1,,1.208933,-0.000613,0.060742
approach_1.50m,approach,stringer_in_path,22,349.604000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3645,0.979817,132,357,258,273,1.208397,0.080560,-0.001302,0.012753,0.063941,0.008586,349.640000,0,,,,,,,,none,0,1,,1.208397,-0.001302,0.064081
approach_1.50m,approach,stringer_in_path,23,349.670000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3647,0.979630,132,357,258,273,1.208755,0.080584,-0.001591,0.012503,0.068931,0.008636,349.690000,0,,,,,,,,none,0,1,,1.208755,-0.001591,0.061288
approach_1.50m,approach,stringer_in_path,24,349.736000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3649,0.977901,132,357,258,273,1.209170,0.080611,-0.001997,0.012762,0.069297,0.008706,349.760000,0,,,,,,,,none,0,1,,1.209170,-0.001997,0.071831
approach_1.50m,approach,stringer_in_path,25,349.802000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3651,0.979853,132,357,258,273,1.208814,0.080588,-0.002402,0.014757,0.067688,0.008784,349.838000,0,257.397189,99.513855,2.337387,1.517387,-0.397876,2.144094,0,none,0,1,,1.208811,-0.002378,0.058535
approach_1.50m,approach,stringer_in_path,26,349.868000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3641,0.979742,132,357,258,273,1.208855,0.080590,-0.000809,0.013363,0.071401,0.008846,349.900000,0,,,,,,,,none,0,1,,1.208855,-0.000809,0.067156
approach_1.50m,approach,stringer_in_path,27,349.934000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3647,0.979779,132,357,258,273,1.208555,0.080570,-0.001479,0.015810,0.074240,0.008900,349.954000,0,,,,,,,,none,0,1,,1.208555,-0.001479,0.061953
approach_1.50m,approach,stringer_in_path,28,350.000000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,4,3645,0.981618,132,357,256,273,1.206802,0.091181,-0.000734,0.013758,0.073877,0.008980,350.034000,0,,,,,,,,none,0,1,,1.206802,-0.000734,0.061001
approach_1.50m,approach,stringer_in_path,29,350.066000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3643,0.981584,132,357,258,273,1.209103,0.080607,-0.001671,0.014855,0.060770,0.009046,350.100000,0,,,,,,,,none,0,1,,1.209103,-0.001671,0.069734
approach_1.00m,close,clean,0,375.212000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1427,0.552239,,,,,,,,0.014594,0.068872,-0.000000,370.596000,1,,,,,,,,none,0,1,,1.213540,-0.001633,0.000002
approach_1.00m,close,clean,1,375.278000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1428,0.533333,,,,,,,,0.013556,0.070183,-0.000000,375.496000,0,,,,,,,,none,0,1,,1.211991,-0.002242,0.069095
approach_1.00m,close,clean,2,375.344000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1424,0.548387,,,,,,,,0.011920,0.069956,-0.000000,375.498000,0,,,,,,,,none,0,1,,1.211237,-0.001749,0.068605
approach_1.00m,close,clean,3,375.410000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1434,0.564516,,,,,,,,0.012512,0.071712,-0.000000,375.500000,0,,,,,,,,none,0,1,,1.210253,-0.001691,0.068648
approach_1.00m,close,clean,4,375.476000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1426,0.457143,,,,,,,,0.012371,0.072209,-0.000000,375.502000,0,,,,,,,,none,0,1,,1.212104,-0.001563,0.074370
approach_1.00m,close,clean,5,375.542000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1424,0.531250,,,,,,,,0.017188,0.069690,-0.000000,375.572000,0,241.728590,112.894936,1.858239,1.038239,-0.399336,1.721176,0,none,0,1,,1.209748,-0.001506,0.058469
approach_1.00m,close,clean,6,375.608000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1430,0.487179,,,,,,,,0.013737,0.072649,-0.000000,375.638000,0,,,,,,,,none,0,1,,1.210093,-0.001102,0.066412
approach_1.00m,close,clean,7,375.674000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1429,0.521739,,,,,,,,0.014613,0.069862,-0.000000,375.692000,0,,,,,,,,none,0,1,,1.210464,-0.000998,0.066123
approach_1.00m,close,clean,8,375.740000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1428,0.527027,,,,,,,,0.014461,0.068272,-0.000000,375.758000,0,,,,,,,,none,0,1,,1.211170,-0.000979,0.069654
approach_1.00m,close,clean,9,375.806000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1427,0.500000,,,,,,,,0.016972,0.069570,-0.000000,375.834000,0,241.727619,112.894950,1.858288,1.038288,-0.399351,1.721220,0,none,0,1,,1.209578,-0.001155,0.060603
approach_1.00m,close,clean,10,375.872000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1428,0.575342,,,,,,,,0.014707,0.074599,-0.000000,375.900000,0,,,,,,,,none,0,1,,1.210027,-0.001043,0.065819
approach_1.00m,close,clean,11,375.938000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1431,0.637931,,,,,,,,0.016615,0.071324,-0.000000,375.956000,0,,,,,,,,none,0,1,,1.209731,-0.001823,0.066125
approach_1.00m,close,clean,12,376.004000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1432,0.554054,,,,,,,,0.012567,0.072668,-0.000000,376.032000,0,241.728353,112.893576,1.858289,1.038289,-0.399347,1.721219,0,none,0,1,,1.209589,-0.000909,0.063689
approach_1.00m,close,clean,13,376.070000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1431,0.586207,,,,,,,,0.014060,0.070398,-0.000000,376.098000,0,,,,,,,,none,0,1,,1.211993,-0.002316,0.068174
approach_1.00m,close,clean,14,376.136000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1428,0.580645,,,,,,,,0.012216,0.072172,-0.000000,376.152000,0,,,,,,,,none,0,1,,1.211345,-0.000390,0.071486
approach_1.00m,close,clean,15,376.202000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1429,0.564516,,,,,,,,0.012342,0.072208,-0.000000,376.220000,0,,,,,,,,none,0,1,,1.210178,-0.001705,0.072169
approach_1.00m,close,clean,16,376.268000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1430,0.521739,,,,,,,,0.012018,0.068963,-0.000000,376.296000,0,,,,,,,,none,0,1,,1.209962,-0.000610,0.067794
approach_1.00m,close,clean,17,376.334000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1431,0.603448,,,,,,,,0.012909,0.074461,-0.000000,376.362000,0,241.729638,112.892758,1.858355,1.038355,-0.399355,1.721280,0,none,0,1,,1.219712,-0.001531,0.057757
approach_1.00m,close,clean,18,376.400000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,candidate_falls_away_like_a_floor,3,1428,1.000000,,,,,,,,0.014797,0.072195,-0.000000,376.416000,0,,,,,,,,none,0,1,,1.210028,-0.000651,0.067607
approach_1.00m,close,clean,19,376.466000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1426,0.529412,,,,,,,,0.013786,0.068961,-0.000000,376.482000,0,,,,,,,,none,0,1,,1.210080,-0.002025,0.072731
approach_1.00m,close,clean,20,376.532000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1428,0.555556,,,,,,,,0.014932,0.072484,-0.000000,376.550000,0,,,,,,,,none,0,1,,1.209795,-0.001652,0.066870
approach_1.00m,close,clean,21,376.598000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1429,0.553846,,,,,,,,0.015298,0.078189,-0.000000,376.616000,0,,,,,,,,none,0,1,,1.209969,-0.000603,0.072874
approach_1.00m,close,clean,22,376.664000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1428,0.649123,,,,,,,,0.012546,0.069330,-0.000000,376.680000,0,,,,,,,,none,0,1,,1.217900,-0.001232,0.069051
approach_1.00m,close,clean,23,376.730000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1425,0.583333,,,,,,,,0.013151,0.070507,-0.000000,376.756000,0,241.729390,112.895129,1.858230,1.038230,-0.399330,1.721169,0,none,0,1,,1.211199,-0.000142,0.063479
approach_1.00m,close,clean,24,376.796000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1427,0.642857,,,,,,,,0.012446,0.068417,-0.000000,376.814000,0,,,,,,,,none,0,1,,1.211959,-0.001185,0.071667
approach_1.00m,close,clean,25,376.862000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1430,0.520548,,,,,,,,0.012236,0.070503,-0.000000,376.890000,0,,,,,,,,none,0,1,,1.209862,-0.000740,0.068425
approach_1.00m,close,clean,26,376.928000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1428,0.540541,,,,,,,,0.012342,0.069237,-0.000000,376.944000,0,,,,,,,,none,0,1,,1.209985,-0.001653,0.067897
approach_1.00m,close,clean,27,376.994000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1427,0.587302,,,,,,,,0.012746,0.071576,-0.000000,377.022000,0,241.727976,112.895434,1.858281,1.038281,-0.399348,1.721215,0,none,0,1,,1.211519,0.000248,0.060475
approach_1.00m,close,clean,28,377.060000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1426,0.532258,,,,,,,,0.012768,0.073100,-0.000000,377.078000,0,,,,,,,,none,0,1,,1.210145,-0.000811,0.072108
approach_1.00m,close,clean,29,377.126000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,too_few_face_inliers,3,1428,0.578125,,,,,,,,0.014329,0.067137,-0.000000,377.144000,0,,,,,,,,none,0,1,,1.210127,-0.001251,0.073428
approach_1.00m,close,pallet_absent,0,397.124000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1383,1.000000,,,,,,,,0.012848,0.059876,-0.000000,392.510000,1,,,,,,,,none,0,0,face_width_not_pallet_sized,,,0.000002
approach_1.00m,close,pallet_absent,1,397.190000,pallet_absent,1,1,0.999970,23.599983,-4.650778,,,,,0.000000,0.751755,0,candidate_falls_away_like_a_floor,3,1383,1.000000,,,,,,,,0.012741,0.057845,-0.000000,397.436000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.058368
