sim_s,truth_x,truth_y,truth_yaw,ekf_x,ekf_y,ekf_yaw,slam_x,slam_y,slam_yaw,mo_x,mo_y,mo_yaw,slam_ok
39.6820,0.28526,6.98092,-0.004445,4.81092,-0.05295,-0.018688,6.33016,12.49512,-0.018087,1.46980,12.58523,-0.011236,1
39.7800,0.36526,6.98056,-0.004448,4.89136,-0.05440,-0.018906,6.39906,12.49399,-0.023476,1.46980,12.58523,-0.011236,1
39.8820,0.44526,6.98021,-0.004451,4.97164,-0.05587,-0.019077,6.47155,12.49207,-0.027095,1.46980,12.58523,-0.011236,1
39.9820,0.52526,6.97985,-0.004454,5.05210,-0.05735,-0.019253,6.55200,12.48994,-0.027270,1.46980,12.58523,-0.011236,1
40.0820,0.60526,6.97949,-0.004456,5.13256,-0.05885,-0.019437,6.63244,12.48780,-0.027455,1.46271,12.62162,-0.018897,1
40.1760,0.68526,6.97913,-0.004458,5.21282,-0.06036,-0.019650,6.70652,12.47125,-0.038189,1.46271,12.62162,-0.018897,1
40.2760,0.76526,6.97878,-0.004460,5.29328,-0.06189,-0.019834,6.78248,12.45807,-0.045388,1.46271,12.62162,-0.018897,1
40.3700,0.84525,6.97842,-0.004462,5.37356,-0.06342,-0.019976,6.86269,12.45448,-0.045530,1.46271,12.62162,-0.018897,1
40.4680,0.92525,6.97806,-0.004464,5.45401,-0.06498,-0.020166,6.94309,12.45087,-0.045720,1.45528,12.59429,-0.012884,1
40.5680,1.00525,6.97770,-0.004466,5.53449,-0.06655,-0.020334,7.01145,12.45279,-0.037297,1.45528,12.59429,-0.012884,1
40.6700,1.08525,6.97734,-0.004467,5.61477,-0.06813,-0.020464,7.08345,12.45401,-0.031700,1.45528,12.59429,-0.012884,1
40.7700,1.16525,6.97699,-0.004468,5.69522,-0.06973,-0.020656,7.16388,12.45152,-0.031892,1.45528,12.59429,-0.012884,1
40.8700,1.24525,6.97663,-0.004470,5.77551,-0.07133,-0.020879,7.24414,12.44901,-0.032115,1.44979,12.59714,-0.015501,1
40.9700,1.32525,6.97627,-0.004471,5.85596,-0.07296,-0.021006,7.31963,12.44140,-0.036839,1.44979,12.59714,-0.015501,1
41.0700,1.40525,6.97591,-0.004472,5.93632,-0.07460,-0.021199,7.39656,12.43486,-0.040097,1.44979,12.59714,-0.015501,1
41.1720,1.48525,6.97555,-0.004473,6.01671,-0.07625,-0.021474,7.47691,12.43169,-0.040371,1.44979,12.59714,-0.015501,1
41.2700,1.56525,6.97520,-0.004473,6.09717,-0.07793,-0.021729,7.55732,12.42849,-0.040626,1.45159,12.53538,-0.004215,1
41.3700,1.64525,6.97484,-0.004474,6.17744,-0.07962,-0.021898,7.63375,12.43116,-0.037187,1.45159,12.53538,-0.004215,1
41.4660,1.72525,6.97448,-0.004475,6.25790,-0.08133,-0.022058,7.71161,12.43234,-0.034942,1.45159,12.53538,-0.004215,1
41.5640,1.80525,6.97412,-0.004475,6.32226,-0.08271,-0.022228,7.77595,12.43014,-0.035111,1.45159,12.53538,-0.004215,1
41.6640,1.88524,6.97376,-0.004476,6.41862,-0.08479,-0.022438,7.85619,12.42737,-0.035259,1.43163,12.55769,-0.006127,1
41.7640,1.96524,6.97340,-0.004476,6.49908,-0.08655,-0.022649,7.93424,12.41894,-0.036554,1.43163,12.55769,-0.006127,1
41.8660,2.04524,6.97305,-0.004477,6.57935,-0.08831,-0.022815,8.02698,12.40686,-0.038316,1.43163,12.55769,-0.006127,1
41.9680,2.12524,6.97269,-0.004477,6.65980,-0.09010,-0.023095,8.10739,12.40382,-0.038596,1.43163,12.55769,-0.006127,1
42.0680,2.20524,6.97233,-0.004477,6.74020,-0.09190,-0.023222,8.18776,12.40077,-0.038723,1.44171,12.50221,0.003072,1
42.1680,2.28524,6.97197,-0.004478,6.82055,-0.09371,-0.023457,8.27034,12.40684,-0.032186,1.44171,12.50221,0.003072,1
42.2640,2.36524,6.97161,-0.004478,6.88491,-0.09518,-0.023663,8.35213,12.41074,-0.027933,1.44171,12.50221,0.003072,1
42.3640,2.44524,6.97125,-0.004478,6.96518,-0.09703,-0.023926,8.41631,12.40899,-0.028141,1.44171,12.50221,0.003072,1
42.4580,2.52524,6.97090,-0.004478,7.04562,-0.09891,-0.024172,8.49674,12.40678,-0.028387,1.45036,12.46462,0.009193,1
42.5560,2.60524,6.97054,-0.004478,7.12608,-0.10080,-0.024368,8.56909,12.40802,-0.029347,1.45036,12.46462,0.009193,1
42.6560,2.68524,6.97018,-0.004479,7.20634,-0.10271,-0.024517,8.63721,12.41084,-0.030644,1.45036,12.46462,0.009193,1
42.7420,2.72524,6.97000,-0.004479,7.27069,-0.10424,-0.024678,8.70155,12.40891,-0.030805,1.45036,12.46462,0.009193,1
42.8360,2.80524,6.96964,-0.004479,7.35103,-0.10617,-0.024894,8.78187,12.40648,-0.031021,1.45036,12.46462,0.009193,1
42.9380,2.88523,6.96928,-0.004479,7.43141,-0.10812,-0.025057,8.86453,12.40661,-0.029344,1.43780,12.44743,0.014802,1
43.0400,2.96523,6.96893,-0.004479,7.51186,-0.11009,-0.025251,8.95388,12.41520,-0.022178,1.43780,12.44743,0.014802,1
43.1420,3.04523,6.96857,-0.004479,7.59213,-0.11206,-0.025432,9.03416,12.41347,-0.022359,1.43780,12.44743,0.014802,1
43.2420,3.12523,6.96821,-0.004479,7.67097,-0.11402,-0.025766,9.11300,12.41175,-0.022693,1.43780,12.44743,0.014802,1
43.3380,3.20523,6.96785,-0.004479,7.75291,-0.11608,-0.025898,9.19678,12.41192,-0.021601,1.42407,12.47507,0.012336,1
43.4240,3.28523,6.96749,-0.004478,7.81723,-0.11770,-0.026007,9.26834,12.41879,-0.016813,1.42407,12.47507,0.012336,1
43.5200,3.36523,6.96713,-0.004478,7.89764,-0.11974,-0.026252,9.34877,12.41749,-0.017059,1.42407,12.47507,0.012336,1
43.6180,3.44523,6.96678,-0.004478,7.97790,-0.12180,-0.026509,9.42905,12.41616,-0.017315,1.42407,12.47507,0.012336,1
