# measure_pose_arrivals run1 moving, shuttle 25 s legs at 0.35 m/s url=http://127.0.0.1:8088/monitor/state?serial=F001 rate=20.0 seconds=180.0
t_s,reachable,reason,pose_age_ms,pose_count,obstacles_age_ms,arrival_s,interval_s,messages_in_interval
42.5563,True,,5683.0,27,9.9,36.8733,,
42.6344,True,,5756.1,27,83.0,36.8783,,
42.708,True,,5838.3,27,56.1,36.8697,,
42.7903,True,,5894.2,27,28.8,36.8961,,
42.8452,True,,5973.3,27,5.1,36.8719,,
42.9246,True,,6026.5,27,58.4,36.8981,,
42.9786,True,,6103.4,27,38.9,36.8752,,
43.0551,True,,6157.1,27,92.6,36.898,,
43.1255,True,,6223.7,27,57.8,36.9018,,
43.1761,True,,6315.2,27,50.1,36.8609,,
43.267,True,,6382.9,27,17.3,36.8841,,
43.3349,True,,6434.8,27,69.3,36.9001,,
43.3872,True,,6503.7,27,39.4,36.8835,,
43.4562,True,,6602.6,27,32.1,36.8536,,
43.5549,True,,6664.5,27,94.0,36.8904,,
43.6171,True,,6719.6,27,43.9,36.8975,,
43.6724,True,,6800.8,27,28.0,36.8716,,
43.7537,True,,6888.5,27,10.9,36.8652,,
43.8415,True,,6960.9,27,83.3,36.8806,,
43.9142,True,,7025.7,27,46.1,36.8885,,
43.9794,True,,7113.0,27,32.9,36.8664,,
44.0661,True,,7192.1,27,7.0,36.874,,
44.1458,True,,7259.3,27,74.2,36.8865,,
44.213,True,,7319.7,27,41.8,36.8933,,
44.2736,True,,7419.0,27,42.6,36.8546,,
44.3729,True,,7475.5,27,8.1,36.8974,,
44.4289,True,,7530.3,27,62.9,36.8986,,
44.4841,True,,7582.6,27,17.2,36.9015,,
44.5361,True,,7629.5,27,64.2,36.9066,,
44.5836,True,,7696.4,27,23.8,36.8872,,
44.6687,True,,7782.1,27,5.3,36.8866,,
44.7363,True,,7834.6,27,57.7,36.9017,,
44.7886,True,,7894.2,27,25.1,36.8944,,
44.8482,True,,7966.1,27,0.5,36.8821,,
44.9201,True,,8014.5,27,48.9,36.9056,,
44.9689,True,,8094.0,27,27.0,36.8749,,
45.0485,True,,8146.4,27,79.5,36.9021,,
45.1011,True,,8209.8,27,44.3,36.8913,,
45.1645,True,,8282.1,27,16.2,36.8824,,
45.2366,True,,8331.8,27,66.0,36.9048,,
45.2865,True,,8403.3,27,37.7,36.8832,,
45.3581,True,,8454.7,27,89.1,36.9034,,
45.4096,True,,8520.6,27,54.7,36.889,,
45.4755,True,,8572.1,27,8.1,36.9034,,
45.5272,True,,8649.1,27,85.0,36.8781,,
45.6042,True,,8712.2,27,46.3,36.892,,
45.6674,True,,8767.6,27,0.7,36.8998,,
45.723,True,,8834.0,27,67.1,36.889,,
45.7894,True,,8921.0,27,52.1,36.8684,,
45.8763,True,,8989.6,27,23.9,36.8867,,
45.9453,True,,9050.7,27,85.0,36.8946,,
46.0066,True,,47.9,28,60.8,45.9587,9.0887,1
46.0822,True,,116.1,28,26.5,45.9661,,
46.1641,True,,183.0,28,93.4,45.9811,,
46.2175,True,,250.8,28,63.8,45.9667,,
46.2854,True,,305.7,28,8.2,45.9797,,
46.3401,True,,375.5,28,78.0,45.9646,,
46.4099,True,,426.4,28,38.0,45.9835,,
46.4612,True,,494.1,28,2.7,45.9671,,
46.5287,True,,559.4,28,68.0,45.9693,,
46.5941,True,,629.5,28,42.1,45.9646,,
46.6646,True,,706.4,28,16.6,45.9582,,
46.7413,True,,792.7,28,5.8,45.9486,,
46.8276,True,,872.9,28,85.9,45.9547,,
46.9082,True,,939.8,28,51.9,45.9684,,
46.9759,True,,993.0,28,5.8,45.9829,,
47.0284,True,,1056.8,28,69.6,45.9716,,
47.0924,True,,1125.0,28,37.4,45.9674,,
47.1607,True,,1179.6,28,92.0,45.9811,,
47.2156,True,,1229.3,28,37.3,45.9863,,
47.2652,True,,1312.2,28,25.2,45.953,,
47.3481,True,,1383.0,28,96.1,45.9651,,
47.4192,True,,1453.2,28,65.5,45.966,,
47.4897,True,,1504.1,28,17.1,45.9856,,
47.5402,True,,1579.3,28,92.3,45.9609,,
47.6297,True,,1641.0,28,51.0,45.9887,,
47.6774,True,,1691.9,28,5.4,45.9855,,
47.7285,True,,1738.9,28,52.4,45.9896,,
47.7753,True,,1808.5,28,18.8,45.9668,,
47.8452,True,,1873.4,28,83.8,45.9718,,
47.9103,True,,1940.6,28,54.2,45.9697,,
47.9773,True,,1993.2,28,5.6,45.9841,,
48.0301,True,,2041.3,28,53.8,45.9888,,
48.0787,True,,2095.6,28,6.4,45.9831,,
48.1326,True,,2166.4,28,77.1,45.9662,,
48.2042,True,,2260.1,28,74.6,45.9441,,
48.2978,True,,2328.1,28,40.9,45.9697,,
48.3653,True,,2393.5,28,4.6,45.9718,,
48.4309,True,,2488.2,28,99.3,45.9427,,
48.5261,True,,2545.7,28,50.2,45.9804,,
48.5836,True,,2604.2,28,4.7,45.9794,,
48.6427,True,,2656.8,28,57.2,45.9859,,
48.695,True,,2748.1,28,57.5,45.9469,,
48.7861,True,,2865.4,28,74.2,45.9207,,
48.904,True,,2927.5,28,37.6,45.9765,,
48.966,True,,2982.2,28,92.3,45.9838,,
49.0204,True,,3032.9,28,40.7,45.9875,,
49.085,True,,3100.6,28,10.5,45.9844,,
49.139,True,,3151.7,28,61.7,45.9873,,
49.1906,True,,3207.8,28,11.9,45.9828,,
49.2464,True,,3281.1,28,85.2,45.9653,,
49.3205,True,,3376.7,28,83.9,45.9438,,
49.4161,True,,3454.3,28,63.4,45.9618,,
49.4936,True,,3517.4,28,31.7,45.9762,,
49.5571,True,,3586.9,28,101.2,45.9702,,
49.6261,True,,3634.0,28,45.4,45.9921,,
49.6733,True,,3716.8,28,31.7,45.9565,,
49.7562,True,,3787.0,28,0.8,45.9692,,
49.8265,True,,3883.7,28,97.4,45.9428,,
49.9235,True,,3966.2,28,77.9,45.9573,,
50.006,True,,4058.2,28,70.4,45.9478,,
50.099,True,,4130.3,28,42.5,45.9687,,
50.1704,True,,4203.2,28,12.4,45.9672,,
50.2436,True,,4281.1,28,90.3,45.9625,,
50.3216,True,,4368.4,28,77.2,45.9532,,
50.4088,True,,4419.4,28,31.6,45.9894,,
50.4599,True,,4497.1,28,8.0,45.9628,,
50.5377,True,,4543.6,28,54.4,45.9941,,
50.5853,True,,4640.0,28,52.3,45.9453,,
50.6811,True,,4693.9,28,106.1,45.9872,,
50.7488,True,,4771.2,28,76.4,45.9776,,
50.8123,True,,4819.8,28,30.1,45.9925,,
50.8611,True,,4909.0,28,23.6,45.9521,,
50.9503,True,,4973.9,28,88.5,45.9764,,
51.0153,True,,5022.2,28,33.5,45.9931,,
51.0638,True,,5071.6,28,82.9,45.9922,,
51.1133,True,,5143.2,28,53.3,45.9701,,
51.1853,True,,5197.1,28,7.6,45.9882,,
51.2387,True,,5261.5,28,72.0,45.9772,,
51.3036,True,,5313.2,28,20.3,45.9904,,
51.3554,True,,5361.7,28,68.7,45.9937,,
51.4041,True,,5428.0,28,38.1,45.9761,,
51.4702,True,,5479.8,28,89.9,45.9904,,
51.522,True,,5527.8,28,38.8,45.9942,,
51.5702,True,,5579.6,28,90.6,45.9906,,
51.6223,True,,5629.5,28,42.2,45.9928,,
51.672,True,,5680.8,28,93.5,45.9912,,
51.7236,True,,5729.5,28,43.9,45.9941,,
51.772,True,,5799.1,28,10.2,45.9729,,
51.8417,True,,5872.5,28,83.6,45.9692,,
51.9153,True,,5932.7,28,43.7,45.9826,,
51.9756,True,,5999.5,28,9.8,45.9761,,
52.0425,True,,6075.2,28,85.5,45.9673,,
52.1185,True,,6140.8,28,47.8,45.9777,,
52.1843,True,,6220.4,28,25.6,45.9639,,
52.2642,True,,6280.7,28,85.9,45.9835,,
52.3247,True,,6349.5,28,53.1,45.9752,,
52.3935,True,,6406.2,28,11.7,45.9873,,
52.4506,True,,6479.4,28,84.8,45.9712,,
52.5232,True,,6528.9,28,37.8,45.9943,,
52.5728,True,,6616.6,28,30.6,45.9562,,
52.6607,True,,6709.7,28,21.9,45.951,,
52.7537,True,,6763.3,28,75.5,45.9904,,
52.8082,True,,6820.7,28,25.4,45.9875,,
52.8642,True,,6870.9,28,75.6,45.9933,,
52.9143,True,,6942.7,28,56.3,45.9716,,
52.9858,True,,6997.0,28,9.0,45.9888,,
53.0397,True,,7045.0,28,57.0,45.9947,,
53.0883,True,,7097.8,28,5.3,45.9905,,
53.1404,True,,7163.8,28,71.3,45.9766,,
53.2068,True,,7214.5,28,25.4,45.9923,,
53.2567,True,,7292.4,28,3.5,45.9643,,
53.3342,True,,7343.6,28,54.7,45.9906,,
53.3862,True,,7412.8,28,23.1,45.9734,,
53.4682,True,,7496.6,28,5.3,45.9716,,
53.5384,True,,7576.1,28,84.7,45.9623,,
53.6178,True,,7647.3,28,57.6,45.9705,,
53.689,True,,7708.2,28,22.1,45.9808,,
53.7496,True,,7781.4,28,95.3,45.9682,,
53.8227,True,,7841.3,28,53.1,45.9814,,
53.8824,True,,7934.3,28,48.4,45.9481,,
53.9747,True,,7989.6,28,1.5,45.9851,,
54.0301,True,,8053.9,28,65.8,45.9762,,
54.0944,True,,8107.1,28,20.2,45.9873,,
54.1477,True,,8178.0,28,91.2,45.9697,,
54.2188,True,,8251.7,28,54.0,45.9671,,
54.2919,True,,8334.9,28,36.4,45.957,,
54.3746,True,,8412.7,28,18.5,45.9619,,
54.4525,True,,8489.8,28,95.5,45.9627,,
54.5305,True,,8539.2,28,48.2,45.9913,,
54.5784,True,,8599.7,28,11.7,45.9787,,
54.6388,True,,8650.1,28,62.1,45.9887,,
54.6897,True,,8700.9,28,9.8,45.9888,,
54.7397,True,,8770.2,28,79.0,45.9695,,
54.8092,True,,8830.1,28,42.0,45.9791,,
54.8687,True,,8886.7,28,98.6,45.982,,
54.94,True,,63.3,29,77.7,54.8767,8.918,1
55.0105,True,,123.8,29,39.7,54.8867,,
55.0704,True,,189.3,29,9.7,54.8811,,
55.1362,True,,259.0,29,79.3,54.8772,,
55.2059,True,,342.7,29,62.2,54.8632,,
55.2895,True,,397.1,29,18.6,54.8924,,
55.3434,True,,469.8,29,91.3,54.8736,,
55.417,True,,536.9,29,52.5,54.8801,,
55.483,True,,588.1,29,11.5,54.8949,,
55.5339,True,,634.7,29,58.2,54.8992,,
55.5809,True,,687.2,29,6.1,54.8937,,
55.6333,True,,757.9,29,76.8,54.8754,,
55.7037,True,,807.8,29,29.8,54.8959,,
55.7534,True,,861.1,29,83.2,54.8923,,
55.8067,True,,911.7,29,31.4,54.895,,
55.857,True,,966.1,29,85.8,54.8909,,
55.9116,True,,38.5,30,50.8,55.8731,0.9964,1
55.9773,True,,114.5,30,26.8,55.8628,,
56.0536,True,,167.1,30,79.4,55.8865,,
56.1061,True,,253.0,30,63.3,55.8531,,
56.1923,True,,307.1,30,23.8,55.8852,,
56.2458,True,,383.8,30,100.5,55.862,,
56.3355,True,,468.4,30,83.2,55.8671,,
56.4068,True,,533.4,30,46.1,55.8734,,
56.4719,True,,586.9,30,1.0,55.885,,
56.525,True,,650.1,30,64.2,55.8749,,
56.5887,True,,700.9,30,12.1,55.8878,,
56.6393,True,,767.9,30,79.1,55.8714,,
56.7066,True,,825.8,30,40.7,55.8808,,
56.7639,True,,876.1,30,91.0,55.8878,,
56.8141,True,,963.2,30,78.3,55.8509,,
56.9013,True,,14.9,31,28.1,56.8864,1.0133,1
56.9538,True,,66.7,31,79.9,56.8871,,
57.0057,True,,119.5,31,28.4,56.8862,,
57.0583,True,,186.9,31,0.8,56.8714,,
57.1254,True,,234.1,31,48.1,56.8913,,
57.1728,True,,286.2,31,100.2,56.8866,,
57.2251,True,,355.8,31,68.1,56.8693,,
57.2948,True,,448.0,31,60.9,56.8468,,
57.387,True,,509.7,31,24.9,56.8773,,
57.4481,True,,574.3,31,89.4,56.8738,,
57.5127,True,,642.6,31,56.5,56.8701,,
57.5812,True,,711.6,31,26.7,56.8696,,
57.6499,True,,760.9,31,76.0,56.889,,
57.6995,True,,812.2,31,26.7,56.8873,,
57.7632,True,,877.6,31,92.1,56.8856,,
57.8161,True,,959.3,31,71.1,56.8568,,
57.8982,True,,46.0,32,60.0,57.8522,0.9658,1
57.9886,True,,108.1,32,17.5,57.8805,,
58.0501,True,,170.4,32,79.8,57.8797,,
58.1126,True,,229.1,32,37.1,57.8835,,
58.1715,True,,306.8,32,20.0,57.8647,,
58.2485,True,,360.4,32,73.7,57.8881,,
58.3022,True,,428.5,32,42.7,57.8737,,
58.3704,True,,487.0,32,101.2,57.8834,,
58.4295,True,,540.3,32,50.7,57.8892,,
58.4821,True,,656.8,32,71.9,57.8253,,
58.5992,True,,719.5,32,37.3,57.8797,,
58.6608,True,,773.1,32,90.9,57.8877,,
58.7151,True,,825.4,32,42.3,57.8897,,
58.7668,True,,904.2,32,22.7,57.8626,,
58.846,True,,953.5,32,72.0,57.8925,,
58.8948,True,,1005.5,32,25.9,57.8893,,
58.947,True,,1083.7,32,1.3,57.8633,,
59.025,True,,1147.8,32,65.5,57.8772,,
59.0892,True,,1201.9,32,17.5,57.8873,,
59.1435,True,,1267.1,32,82.7,57.8764,,
59.2229,True,,1342.5,32,57.9,57.8804,,
59.285,True,,1398.6,32,9.8,57.8864,,
59.3398,True,,1467.4,32,78.5,57.8724,,
59.4092,True,,1536.4,32,54.3,57.8728,,
59.478,True,,1589.5,32,7.9,57.8885,,
59.5306,True,,1664.6,32,83.1,57.866,,
59.6059,True,,1746.3,32,63.6,57.8596,,
59.688,True,,1798.4,32,18.5,57.8896,,
59.7397,True,,1886.4,32,4.9,57.8533,,
59.8278,True,,1974.3,32,92.9,57.8535,,
59.9157,True,,2043.7,32,63.4,57.872,,
59.986,True,,2094.7,32,14.7,57.8913,,
60.0357,True,,2178.6,32,98.6,57.8571,,
60.1197,True,,2245.8,32,63.3,57.8739,,
60.1878,True,,2321.8,32,41.0,57.866,,
60.2635,True,,2390.4,32,5.1,57.8731,,
60.3315,True,,2471.4,32,86.1,57.8601,,
60.4126,True,,2538.5,32,55.0,57.8741,,
60.4802,True,,2592.2,32,10.0,57.888,,
60.5333,True,,2667.4,32,85.2,57.8659,,
60.6088,True,,2735.2,32,54.7,57.8736,,
60.6761,True,,2787.3,32,6.2,57.8888,,
60.7282,True,,2861.9,32,80.8,57.8663,,
60.8171,True,,2953.1,32,69.3,57.864,,
60.8941,True,,3004.2,32,23.5,57.8899,,
60.9451,True,,3070.8,32,90.1,57.8743,,
61.012,True,,3120.4,32,38.5,57.8916,,
61.0616,True,,3218.2,32,38.8,57.8434,,
61.1595,True,,3269.7,32,90.2,57.8898,,
61.211,True,,3322.5,32,36.2,57.8885,,
61.2639,True,,3379.3,32,92.9,57.8846,,
61.3215,True,,3452.8,32,63.2,57.8687,,
61.3942,True,,3518.2,32,36.2,57.876,,
61.4595,True,,3586.9,32,6.0,57.8726,,
61.5281,True,,3658.7,32,77.7,57.8694,,
61.6,True,,3709.7,32,26.0,57.8903,,
61.6509,True,,3780.7,32,0.9,57.8702,,
61.7219,True,,3829.5,32,49.7,57.8924,,
61.7706,True,,3886.5,32,1.7,57.8841,,
61.8278,True,,3966.1,32,81.2,57.8617,,
61.9075,True,,4034.3,32,54.1,57.8732,,
61.9762,True,,4088.5,32,7.8,57.8877,,
62.0298,True,,4166.3,32,85.6,57.8635,,
62.1081,True,,4233.4,32,52.3,57.8747,,
62.1876,True,,4302.2,32,20.6,57.8854,,
62.2437,True,,4376.4,32,94.7,57.8673,,
62.3181,True,,65.9,33,79.6,62.2522,4.4,1
62.4057,True,,115.6,33,30.3,62.2901,,
62.4551,True,,166.7,33,81.5,62.2884,,
62.5067,True,,215.8,33,31.2,62.2909,,
62.5552,True,,284.0,33,99.4,62.2712,,
62.6244,True,,376.3,33,87.7,62.2481,,
62.7161,True,,431.4,33,45.8,62.2847,,
62.7707,True,,482.8,33,97.2,62.2879,,
62.8225,True,,530.4,33,41.8,62.2921,,
62.87,True,,599.0,33,18.3,62.271,,
62.9391,True,,662.2,33,81.4,62.2769,,
63.0023,True,,715.8,33,27.6,62.2865,,
63.0555,True,,785.9,33,0.7,62.2696,,
63.1257,True,,854.6,33,69.4,62.2711,,
63.1943,True,,21.8,34,36.0,63.1725,0.9203,1
63.2606,True,,73.7,34,87.9,63.1869,,
63.3126,True,,123.5,34,35.9,63.1891,,
63.3623,True,,208.3,34,16.5,63.154,,
63.4471,True,,281.1,34,89.2,63.166,,
63.5204,True,,348.1,34,62.7,63.1723,,
63.6025,True,,413.9,34,28.4,63.1886,,
63.6529,True,,482.5,34,97.0,63.1704,,
63.7212,True,,529.5,34,43.9,63.1917,,
63.7682,True,,582.2,34,96.6,63.186,,
63.8211,True,,632.3,34,46.3,63.1888,,
63.8711,True,,693.8,34,7.4,63.1773,,
63.9326,True,,753.9,34,67.5,63.1787,,
63.993,True,,806.4,34,8.8,63.1866,,
64.0451,True,,854.5,34,56.9,63.1906,,
64.094,True,,903.8,34,19.3,63.1902,,
64.1427,True,,975.1,34,90.5,63.1676,,
64.2142,True,,48.8,35,61.1,64.1654,0.9929,1
64.2873,True,,103.1,35,14.6,64.1842,,
64.3412,True,,174.5,35,86.0,64.1667,,
64.4132,True,,249.6,35,59.5,64.1636,,
64.4881,True,,305.6,35,17.0,64.1825,,
64.5437,True,,373.5,35,84.9,64.1702,,
64.6127,True,,445.5,35,53.5,64.1672,,
64.6837,True,,512.1,35,20.2,64.1716,,
64.7505,True,,589.6,35,2.0,64.1609,,
64.828,True,,654.2,35,66.6,64.1738,,
64.8931,True,,706.9,35,20.3,64.1862,,
64.9451,True,,780.0,35,93.4,64.1651,,
65.0318,True,,866.1,35,80.1,64.1657,,
65.1047,True,,933.9,35,48.3,64.1708,,
65.1723,True,,1.6,36,13.6,65.1707,1.0052,1
65.2398,True,,77.0,36,89.1,65.1628,,
65.3152,True,,127.7,36,37.3,65.1875,,
65.3654,True,,243.8,36,56.4,65.1216,,
65.4822,True,,299.5,36,4.6,65.1827,,
65.5373,True,,368.6,36,73.7,65.1687,,
65.6066,True,,417.2,36,29.6,65.1894,,
65.655,True,,468.1,36,80.5,65.1869,,
65.7061,True,,548.0,36,62.2,65.1581,,
65.7862,True,,600.1,36,10.9,65.1861,,
65.8382,True,,664.0,36,74.7,65.1742,,
65.9026,True,,732.0,36,43.8,65.1706,,
65.9701,True,,801.8,36,15.1,65.1683,,
66.0403,True,,868.0,36,81.3,65.1723,,
66.1068,True,,941.4,36,53.2,65.1654,,
66.1801,True,,1052.5,36,64.6,65.1276,,
66.2914,True,,1106.2,36,15.1,65.1852,,
66.3449,True,,1191.4,36,5.5,65.1535,,
66.4303,True,,1256.3,36,70.4,65.174,,
66.4956,True,,1306.5,36,19.4,65.1891,,
66.5601,True,,1373.0,36,85.8,65.1871,,
66.6119,True,,1431.6,36,46.4,65.1803,,
66.6705,True,,1483.9,36,98.7,65.1866,,
66.723,True,,1563.4,36,77.0,65.1596,,
66.8027,True,,1614.1,36,26.5,65.1886,,
66.8533,True,,1667.9,36,80.4,65.1854,,
66.907,True,,1730.8,36,43.8,65.1762,,
66.9697,True,,1800.5,36,14.2,65.1692,,
67.0394,True,,1848.7,36,62.4,65.1907,,
67.0878,True,,1901.2,36,13.8,65.1866,,
67.1409,True,,1994.3,36,4.9,65.1466,,
67.2336,True,,2062.3,36,72.9,65.1713,,
67.3024,True,,2132.3,36,44.9,65.1701,,
67.3718,True,,2187.5,36,2.4,65.1843,,
67.4272,True,,2246.3,36,61.1,65.1809,,
67.486,True,,2296.5,36,8.5,65.1895,,
67.5362,True,,2370.6,36,82.6,65.1656,,
67.6107,True,,2422.2,36,30.3,65.1885,,
67.6623,True,,2471.8,36,79.8,65.1905,,
67.7117,True,,2523.7,36,38.1,65.188,,
67.7637,True,,2591.7,36,3.8,65.172,,
67.8316,True,,2661.8,36,73.8,65.1698,,
67.902,True,,2729.7,36,40.0,65.1723,,
67.9844,True,,2808.1,36,20.7,65.1763,,
68.0485,True,,2878.4,36,91.0,65.1701,,
68.1187,True,,2927.8,36,42.9,65.1909,,
68.168,True,,2979.2,36,94.3,65.1888,,
68.2198,True,,3038.9,36,49.7,65.1809,,
68.2798,True,,3115.5,36,27.0,65.1643,,
68.3566,True,,3181.4,36,92.8,65.1752,,
68.4223,True,,3232.0,36,45.5,65.1903,,
68.4729,True,,3304.1,36,16.5,65.1688,,
68.5454,True,,3374.1,36,86.5,65.1713,,
68.6149,True,,3442.1,36,55.9,65.1728,,
68.6846,True,,3492.7,36,5.8,65.1919,,
68.7337,True,,3558.9,36,72.0,65.1748,,
68.8002,True,,3611.1,36,21.3,65.1891,,
68.8524,True,,3672.0,36,82.2,65.1804,,
68.9135,True,,3743.7,36,57.2,65.1698,,
68.9851,True,,3828.9,36,42.2,65.1562,,
69.0703,True,,3894.9,36,7.8,65.1754,,
69.136,True,,3968.9,36,81.8,65.1671,,
69.2106,True,,4029.1,36,42.8,65.1815,,
69.2705,True,,4097.9,36,10.7,65.1726,,
69.3396,True,,4175.5,36,88.3,65.1641,,
69.4307,True,,4234.3,36,44.3,65.1964,,
69.4761,True,,4297.9,36,11.7,65.1782,,
69.5399,True,,4375.3,36,89.1,65.1646,,
69.6171,True,,4441.6,36,53.8,65.1755,,
69.6837,True,,4526.3,36,35.1,65.1574,,
69.7683,True,,4599.1,36,12.0,65.1692,,
69.8412,True,,4661.4,36,74.3,65.1798,,
69.9043,True,,4716.8,36,23.6,65.1875,,
69.9596,True,,4795.8,36,4.2,65.1638,,
70.0383,True,,4869.6,36,78.0,65.1687,,
70.1122,True,,4916.9,36,29.0,65.1953,,
70.1594,True,,4990.1,36,3.8,65.1693,,
70.2327,True,,5047.5,36,61.2,65.1852,,
70.2904,True,,5136.4,36,48.2,65.154,,
70.3792,True,,5193.6,36,4.2,65.1856,,
70.4364,True,,5262.5,36,73.2,65.1739,,
70.5058,True,,5311.9,36,25.8,65.1939,,
70.5548,True,,5380.0,36,93.9,65.1748,,
70.6232,True,,5455.8,36,67.7,65.1674,,
70.6992,True,,5506.5,36,21.8,65.1927,,
70.7498,True,,5554.2,36,69.6,65.1956,,
70.7977,True,,5625.9,36,37.7,65.1718,,
70.8827,True,,5719.3,36,30.1,65.1634,,
70.9628,True,,5773.6,36,84.4,65.1892,,
71.0173,True,,5844.5,36,55.5,65.1728,,
71.0897,True,,5900.7,36,13.0,65.189,,
71.1444,True,,5950.1,36,62.3,65.1943,,
71.1945,True,,6035.0,36,46.0,65.1595,,
71.2789,True,,6092.2,36,1.2,65.1867,,
71.3365,True,,6163.9,36,72.9,65.1726,,
71.4082,True,,6214.1,36,25.6,65.1941,,
71.4584,True,,6265.1,36,76.6,65.1933,,
71.5094,True,,6324.2,36,36.4,65.1852,,
71.5686,True,,6377.4,36,89.7,65.1912,,
71.6221,True,,6447.6,36,58.3,65.1745,,
71.6926,True,,6500.6,36,10.8,65.192,,
71.745,True,,6551.1,36,61.3,65.1939,,
71.7964,True,,6618.9,36,26.6,65.1775,,
71.8638,True,,6672.9,36,80.6,65.1909,,
71.918,True,,6742.9,36,55.0,65.1751,,
71.989,True,,6820.3,36,32.9,65.1687,,
72.0653,True,,6892.1,36,6.4,65.1732,,
72.1372,True,,6970.8,36,85.2,65.1664,,
72.2162,True,,7022.3,36,35.5,65.1939,,
72.2678,True,,7073.6,36,86.8,65.1942,,
72.3345,True,,7137.4,36,47.5,65.1971,,
72.3828,True,,7190.4,36,3.8,65.1924,,
72.4357,True,,7257.6,36,71.1,65.1781,,
72.5036,True,,7311.7,36,24.9,65.1919,,
72.5573,True,,7384.0,36,97.2,65.1733,,
72.6299,True,,7441.3,36,53.9,65.1886,,
72.6879,True,,7519.4,36,34.9,65.1685,,
72.7651,True,,7584.4,36,99.8,65.1807,,
72.8305,True,,7630.2,36,43.4,65.2003,,
72.8765,True,,7684.6,36,97.8,65.1919,,
72.9311,True,,7764.6,36,78.8,65.1665,,
73.011,True,,7829.1,36,43.8,65.1819,,
73.0755,True,,7880.7,36,95.4,65.1948,,
73.1271,True,,7948.9,36,60.9,65.1782,,
73.196,True,,8041.9,36,57.1,65.1541,,
73.289,True,,8100.0,36,9.7,65.189,,
73.347,True,,8149.0,36,58.7,65.198,,
73.3959,True,,8200.7,36,12.2,65.1952,,
73.448,True,,8250.8,36,62.2,65.1972,,
73.498,True,,8317.8,36,26.2,65.1802,,
73.5651,True,,8394.4,36,5.2,65.1707,,
73.6415,True,,8444.1,36,54.8,65.1974,,
73.7056,True,,8531.2,36,40.1,65.1744,,
73.7798,True,,8587.9,36,96.8,65.1919,,
73.8356,True,,8687.7,36,94.8,65.1479,,
73.9362,True,,8758.9,36,53.1,65.1773,,
74.0073,True,,8835.6,36,30.9,65.1717,,
74.0838,True,,8910.1,36,5.7,65.1737,,
74.1584,True,,8974.7,36,70.3,65.1837,,
74.2238,True,,9035.5,36,35.7,65.1883,,
74.2837,True,,9116.5,36,19.7,65.1672,,
74.3648,True,,9196.6,36,1.9,65.1682,,
74.4458,True,,9274.2,36,79.5,65.1716,,
74.5232,True,,9351.0,36,59.3,65.1722,,
74.6001,True,,9406.9,36,18.6,65.1932,,
74.6559,True,,9503.7,36,16.6,65.1522,,
74.7523,True,,9585.3,36,98.2,65.167,,
74.8343,True,,9651.7,36,62.7,65.1826,,
74.9012,True,,9710.0,36,17.9,65.1912,,
74.9594,True,,9779.5,36,87.4,65.1799,,
75.029,True,,9849.8,36,57.0,65.1792,,
75.0993,True,,9937.2,36,47.3,65.1621,,
75.1864,True,,10050.7,36,66.6,65.1357,,
75.3003,True,,10117.2,36,29.0,65.1831,,
75.367,True,,10169.1,36,80.9,65.1979,,
75.433,True,,10232.6,36,45.3,65.2004,,
75.4828,True,,10301.9,36,1.8,65.1809,,
75.5523,True,,10354.6,36,54.5,65.1977,,
75.6047,True,,10412.6,36,15.2,65.1921,,
75.6628,True,,10484.9,36,87.5,65.1779,,
75.7353,True,,10536.4,36,46.4,65.1989,,
75.7864,True,,10629.0,36,45.4,65.1574,,
75.879,True,,10698.8,36,14.4,65.1802,,
75.9494,True,,10775.8,36,91.4,65.1736,,
76.0266,True,,10847.1,36,59.4,65.1795,,
76.0982,True,,10900.4,36,11.1,65.1978,,
76.1511,True,,10949.1,36,59.8,65.202,,
76.1999,True,,11018.2,36,33.7,65.1817,,
76.2691,True,,11070.4,36,85.9,65.1987,,
76.3215,True,,11174.9,36,89.2,65.1466,,
76.4261,True,,11253.1,36,64.5,65.173,,
76.5055,True,,11328.1,36,24.7,65.1774,,
76.5808,True,,11388.0,36,84.6,65.1928,,
76.6397,True,,11456.1,36,58.4,65.1836,,
76.7079,True,,11508.5,36,17.4,65.1994,,
76.76,True,,11562.0,36,70.8,65.198,,
76.8142,True,,11624.9,36,37.7,65.1893,,
76.8891,True,,11692.6,36,2.0,65.1965,,
76.9444,True,,11780.3,36,89.8,65.1641,,
77.0323,True,,11831.0,36,44.4,65.2013,,
77.0831,True,,11882.6,36,96.0,65.2005,,
77.1353,True,,11952.5,36,64.6,65.1828,,
77.2056,True,,12006.2,36,20.9,65.1994,,
77.2588,True,,12056.8,36,71.5,65.202,,
77.3096,True,,12111.8,36,22.2,65.1978,,
77.3642,True,,12173.3,36,83.7,65.1909,,
77.4263,True,,12259.2,36,70.8,65.1671,,
77.512,True,,12352.2,36,68.2,65.1598,,
77.605,True,,12411.9,36,26.2,65.1931,,
77.6649,True,,12460.8,36,75.1,65.2041,,
77.7137,True,,12529.1,36,43.2,65.1846,,
77.7827,True,,12613.8,36,28.6,65.1689,,
77.8672,True,,12686.6,36,101.4,65.1806,,
77.94,True,,12754.0,36,65.8,65.186,,
78.0077,True,,12837.2,36,52.8,65.1705,,
78.0909,True,,12900.6,36,15.7,65.1903,,
