# measure_pose_arrivals run2 moving, 60 s legs at 0.35 m/s, corrected instrument url=http://127.0.0.1:8088/monitor/state?serial=F001 rate=20.0 seconds=240.0 moving_m=0.2 moving_rad=0.15
t_s,reachable,reason,pose_age_ms,pose_count,obstacles_age_ms,x_m,y_m,yaw_rad,arrival_s,interval_s,messages_in_interval,interval_m,interval_rad
2.0149,True,,144476.8,78,100.5,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4619,,,,
2.1071,True,,144557.5,78,61.9,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4504,,,,
2.188,True,,144631.7,78,42.6,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4437,,,,
2.2612,True,,144708.3,78,22.0,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4471,,,,
2.3376,True,,144791.2,78,1.1,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4536,,,,
2.4205,True,,144864.2,78,74.1,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4437,,,,
2.4944,True,,144933.9,78,49.1,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4395,,,,
2.5635,True,,145008.3,78,26.1,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4448,,,,
2.638,True,,145103.9,78,24.3,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4659,,,,
2.7336,True,,145180.1,78,100.6,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4465,,,,
2.8099,True,,145246.4,78,64.4,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4365,,,,
2.8761,True,,145313.9,78,35.9,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4378,,,,
2.9438,True,,145381.4,78,2.5,5.456478721943723,13.099994050092496,-0.775899149555904,-142.4376,,,,
3.0113,True,,92.9,79,106.0,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9184,,,,
3.1154,True,,156.1,79,60.8,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9593,,,,
3.1786,True,,222.0,79,30.5,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9566,,,,
3.244,True,,307.8,79,15.5,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9362,,,,
3.3299,True,,366.7,79,74.3,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9632,,,,
3.404,True,,478.1,79,82.6,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9259,,,,
3.5005,True,,536.4,79,45.2,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9641,,,,
3.5587,True,,619.4,79,24.7,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9393,,,,
3.6423,True,,679.0,79,84.3,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9633,,,,
3.7022,True,,754.4,79,54.4,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9478,,,,
3.7769,True,,809.6,79,20.4,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9673,,,,
3.8319,True,,869.5,79,80.3,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9624,,,,
3.8925,True,,920.4,79,34.4,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9721,,,,
3.9437,True,,972.4,79,86.4,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9713,,,,
3.9956,True,,1039.9,79,55.8,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9557,,,,
4.0625,True,,1094.3,79,6.5,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9682,,,,
4.1178,True,,1179.3,79,91.5,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9385,,,,
4.2027,True,,1257.1,79,55.2,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9456,,,,
4.281,True,,1327.2,79,38.7,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9538,,,,
4.35,True,,1399.0,79,13.9,5.695006259345405,12.93495773370695,-0.8029671331566729,2.951,,,,
4.4218,True,,1473.9,79,88.8,5.695006259345405,12.93495773370695,-0.8029671331566729,2.9479,,,,
4.4974,True,,28.8,80,41.7,5.854053574451805,12.712239119458047,-0.793154601400364,4.4686,1.5502,1,0.2737,0.0098
4.5516,True,,86.1,80,99.0,5.854053574451805,12.712239119458047,-0.793154601400364,4.4655,,,,
4.6091,True,,154.2,80,63.5,5.854053574451805,12.712239119458047,-0.793154601400364,4.4549,,,,
4.6775,True,,206.2,80,18.5,5.854053574451805,12.712239119458047,-0.793154601400364,4.4713,,,,
4.729,True,,280.3,80,92.5,5.854053574451805,12.712239119458047,-0.793154601400364,4.4487,,,,
4.8034,True,,329.2,80,34.7,5.854053574451805,12.712239119458047,-0.793154601400364,4.4742,,,,
4.8657,True,,393.2,80,8.9,5.854053574451805,12.712239119458047,-0.793154601400364,4.4725,,,,
4.9162,True,,448.7,80,64.4,5.854053574451805,12.712239119458047,-0.793154601400364,4.4675,,,,
4.9719,True,,511.3,80,25.8,5.854053574451805,12.712239119458047,-0.793154601400364,4.4606,,,,
5.0343,True,,576.7,80,91.3,5.854053574451805,12.712239119458047,-0.793154601400364,4.4576,,,,
5.1004,True,,642.1,80,55.5,5.854053574451805,12.712239119458047,-0.793154601400364,4.4583,,,,
5.1656,True,,760.2,80,71.6,5.854053574451805,12.712239119458047,-0.793154601400364,4.4054,,,,
5.2845,True,,811.7,80,28.5,5.854053574451805,12.712239119458047,-0.793154601400364,4.4728,,,,
5.3352,True,,858.4,80,75.2,5.854053574451805,12.712239119458047,-0.793154601400364,4.4768,,,,
5.3821,True,,936.7,80,52.8,5.854053574451805,12.712239119458047,-0.793154601400364,4.4454,,,,
5.4604,True,,988.7,80,5.0,5.854053574451805,12.712239119458047,-0.793154601400364,4.4717,,,,
5.5124,True,,1054.2,80,70.4,5.854053574451805,12.712239119458047,-0.793154601400364,4.4582,,,,
5.5786,True,,1106.3,80,19.3,5.854053574451805,12.712239119458047,-0.793154601400364,4.4723,,,,
5.6303,True,,1180.8,80,93.8,5.854053574451805,12.712239119458047,-0.793154601400364,4.4495,,,,
5.7048,True,,1271.8,80,85.1,5.854053574451805,12.712239119458047,-0.793154601400364,4.433,,,,
5.796,True,,1364.8,80,84.2,5.854053574451805,12.712239119458047,-0.793154601400364,4.4312,,,,
5.8902,True,,1422.8,80,40.3,5.854053574451805,12.712239119458047,-0.793154601400364,4.4674,,,,
5.9471,True,,1476.0,80,93.6,5.854053574451805,12.712239119458047,-0.793154601400364,4.4711,,,,
6.0005,True,,1524.5,80,38.7,5.854053574451805,12.712239119458047,-0.793154601400364,4.476,,,,
6.0489,True,,1598.3,80,13.2,5.854053574451805,12.712239119458047,-0.793154601400364,4.4506,,,,
6.1227,True,,1675.6,80,90.6,5.854053574451805,12.712239119458047,-0.793154601400364,4.4471,,,,
6.2,True,,1723.6,80,37.9,5.854053574451805,12.712239119458047,-0.793154601400364,4.4764,,,,
